 TIME AND WATER SATURATIONS
   TIME   SW( 1)  SW( 2)  SW( 3)  SW( 4)  SW( 5)  SW( 6)  SW( 7)  SW( 8)  SW( 9)  SW(10)  SW(11)  SW(12)  SW(13)  SW(14)  SW(15)  SW(16)  SW(17)  SW(18)  SW(19)  SW(20)  SW(21)  SW(22)  SW(23)  SW(24)  SW(25)  SW(26)  SW(27)  SW(28)  SW(29)  SW(30)  SW(31)  SW(32)  SW(33)  SW(34)  SW(35)  SW(36)  SW(37)  SW(38)  SW(39)  SW(40)  SW(41)  SW(42)  SW(44)  SW(44)  SW(45)  SW(46)  SW(47)  SW(48)  SW(49)  SW(50)  
  368.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7985  0.7969  0.7943  0.7905  0.7857  0.7800  0.7739  0.7679  0.7625  0.7580  0.7546  0.7522  0.7507  0.7498  0.7489  0.7473  0.7449  0.7417  0.7374  0.7320  0.7255  0.7180  0.7095  0.7001  0.6805  0.5568  0.2196  0.2000  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  369.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7998  0.7994  0.7986  0.7970  0.7944  0.7907  0.7859  0.7802  0.7742  0.7682  0.7628  0.7582  0.7547  0.7523  0.7507  0.7499  0.7490  0.7474  0.7451  0.7419  0.7377  0.7324  0.7261  0.7187  0.7103  0.7009  0.6836  0.5830  0.2337  0.2001  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  370.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7986  0.7970  0.7945  0.7908  0.7861  0.7805  0.7744  0.7684  0.7630  0.7584  0.7549  0.7524  0.7508  0.7499  0.7490  0.7476  0.7453  0.7422  0.7381  0.7329  0.7266  0.7193  0.7110  0.7018  0.6862  0.6034  0.2540  0.2001  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  371.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7986  0.7971  0.7946  0.7910  0.7863  0.7807  0.7747  0.7687  0.7632  0.7586  0.7550  0.7525  0.7509  0.7500  0.7491  0.7477  0.7455  0.7425  0.7384  0.7334  0.7272  0.7200  0.7118  0.7026  0.6885  0.6191  0.2795  0.2003  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  372.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7987  0.7972  0.7947  0.7911  0.7865  0.7809  0.7749  0.7689  0.7635  0.7588  0.7552  0.7526  0.7509  0.7500  0.7492  0.7478  0.7457  0.7428  0.7388  0.7338  0.7277  0.7206  0.7125  0.7034  0.6905  0.6322  0.3078  0.2005  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  373.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7987  0.7972  0.7948  0.7913  0.7866  0.7812  0.7752  0.7692  0.7637  0.7590  0.7553  0.7527  0.7510  0.7500  0.7493  0.7479  0.7459  0.7430  0.7391  0.7342  0.7283  0.7213  0.7132  0.7043  0.6923  0.6431  0.3385  0.2009  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  374.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7987  0.7973  0.7949  0.7914  0.7868  0.7814  0.7754  0.7694  0.7639  0.7592  0.7555  0.7528  0.7511  0.7501  0.7493  0.7481  0.7461  0.7433  0.7395  0.7347  0.7288  0.7219  0.7139  0.7051  0.6939  0.6521  0.3712  0.2014  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  375.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7999  0.7995  0.7988  0.7973  0.7950  0.7916  0.7870  0.7816  0.7757  0.7697  0.7641  0.7594  0.7557  0.7529  0.7512  0.7501  0.7494  0.7482  0.7462  0.7435  0.7398  0.7351  0.7293  0.7225  0.7147  0.7059  0.6953  0.6595  0.4054  0.2023  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  376.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7988  0.7974  0.7951  0.7917  0.7872  0.7818  0.7759  0.7699  0.7644  0.7596  0.7558  0.7531  0.7512  0.7502  0.7494  0.7483  0.7464  0.7437  0.7401  0.7355  0.7298  0.7231  0.7153  0.7067  0.6965  0.6656  0.4405  0.2038  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  377.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7988  0.7975  0.7952  0.7918  0.7874  0.7821  0.7762  0.7702  0.7646  0.7598  0.7560  0.7532  0.7513  0.7502  0.7495  0.7484  0.7466  0.7440  0.7404  0.7359  0.7303  0.7237  0.7160  0.7074  0.6976  0.6708  0.4761  0.2059  0.2000  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  378.00  0.8001  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7989  0.7975  0.7953  0.7920  0.7876  0.7823  0.7764  0.7704  0.7649  0.7600  0.7561  0.7533  0.7514  0.7503  0.7496  0.7485  0.7467  0.7442  0.7407  0.7363  0.7308  0.7243  0.7167  0.7082  0.6987  0.6752  0.5114  0.2092  0.2000  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  379.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7989  0.7976  0.7954  0.7921  0.7878  0.7825  0.7767  0.7707  0.7651  0.7602  0.7563  0.7534  0.7515  0.7503  0.7496  0.7486  0.7469  0.7444  0.7410  0.7367  0.7313  0.7248  0.7174  0.7090  0.6996  0.6790  0.5445  0.2154  0.2000  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  380.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7989  0.7976  0.7955  0.7923  0.7880  0.7827  0.7769  0.7709  0.7653  0.7604  0.7565  0.7535  0.7516  0.7504  0.7497  0.7486  0.7470  0.7446  0.7413  0.7370  0.7317  0.7254  0.7180  0.7097  0.7005  0.6823  0.5728  0.2272  0.2000  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  381.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7990  0.7977  0.7956  0.7924  0.7881  0.7829  0.7771  0.7712  0.7656  0.7606  0.7566  0.7537  0.7516  0.7504  0.7497  0.7487  0.7472  0.7448  0.7416  0.7374  0.7322  0.7259  0.7187  0.7105  0.7013  0.6851  0.5956  0.2450  0.2001  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  382.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7996  0.7990  0.7977  0.7957  0.7925  0.7883  0.7832  0.7774  0.7714  0.7658  0.7608  0.7568  0.7538  0.7517  0.7505  0.7497  0.7488  0.7473  0.7450  0.7419  0.7378  0.7327  0.7265  0.7193  0.7112  0.7021  0.6875  0.6129  0.2686  0.2002  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  383.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7990  0.7978  0.7957  0.7927  0.7885  0.7834  0.7776  0.7717  0.7660  0.7610  0.7570  0.7539  0.7518  0.7505  0.7498  0.7489  0.7474  0.7452  0.7422  0.7381  0.7331  0.7270  0.7200  0.7119  0.7030  0.6897  0.6270  0.2957  0.2004  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  384.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7990  0.7978  0.7958  0.7928  0.7887  0.7836  0.7779  0.7719  0.7663  0.7613  0.7571  0.7540  0.7519  0.7506  0.7498  0.7490  0.7476  0.7454  0.7424  0.7385  0.7335  0.7276  0.7206  0.7126  0.7038  0.6915  0.6388  0.3255  0.2007  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  385.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7991  0.7979  0.7959  0.7929  0.7888  0.7838  0.7781  0.7722  0.7665  0.7615  0.7573  0.7542  0.7520  0.7506  0.7499  0.7490  0.7477  0.7456  0.7427  0.7388  0.7340  0.7281  0.7212  0.7134  0.7046  0.6932  0.6485  0.3575  0.2012  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  386.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7991  0.7979  0.7960  0.7930  0.7890  0.7840  0.7783  0.7724  0.7668  0.7617  0.7575  0.7543  0.7521  0.7507  0.7499  0.7491  0.7478  0.7458  0.7429  0.7392  0.7344  0.7286  0.7218  0.7141  0.7054  0.6946  0.6565  0.3911  0.2019  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  387.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7991  0.7980  0.7961  0.7932  0.7892  0.7842  0.7786  0.7727  0.7670  0.7619  0.7577  0.7544  0.7522  0.7508  0.7499  0.7492  0.7479  0.7460  0.7432  0.7395  0.7348  0.7291  0.7224  0.7147  0.7061  0.6959  0.6632  0.4259  0.2031  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  388.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7991  0.7980  0.7962  0.7933  0.7893  0.7844  0.7788  0.7729  0.7672  0.7621  0.7579  0.7546  0.7523  0.7508  0.7500  0.7493  0.7480  0.7461  0.7434  0.7398  0.7352  0.7296  0.7230  0.7154  0.7069  0.6971  0.6687  0.4614  0.2049  0.2000  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  389.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7992  0.7981  0.7962  0.7934  0.7895  0.7846  0.7791  0.7732  0.7675  0.7623  0.7580  0.7547  0.7524  0.7509  0.7500  0.7493  0.7481  0.7463  0.7436  0.7401  0.7356  0.7301  0.7236  0.7161  0.7077  0.6982  0.6734  0.4969  0.2076  0.2000  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  390.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7992  0.7981  0.7963  0.7935  0.7897  0.7848  0.7793  0.7734  0.7677  0.7625  0.7582  0.7549  0.7525  0.7509  0.7501  0.7494  0.7482  0.7464  0.7439  0.7404  0.7360  0.7306  0.7242  0.7168  0.7084  0.6991  0.6774  0.5316  0.2119  0.2000  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  391.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.7999  0.7997  0.7992  0.7982  0.7964  0.7936  0.7898  0.7850  0.7795  0.7737  0.7680  0.7628  0.7584  0.7550  0.7526  0.7510  0.7501  0.7494  0.7483  0.7466  0.7441  0.7407  0.7364  0.7311  0.7247  0.7174  0.7092  0.7000  0.6809  0.5618  0.2215  0.2000  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  392.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.8000  0.7997  0.7992  0.7982  0.7965  0.7937  0.7900  0.7852  0.7798  0.7739  0.7682  0.7630  0.7586  0.7552  0.7527  0.7511  0.7501  0.7495  0.7484  0.7467  0.7443  0.7410  0.7368  0.7315  0.7253  0.7181  0.7099  0.7009  0.6839  0.5869  0.2367  0.2001  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  393.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7993  0.7983  0.7965  0.7939  0.7901  0.7854  0.7800  0.7742  0.7684  0.7632  0.7588  0.7553  0.7528  0.7512  0.7502  0.7495  0.7485  0.7469  0.7445  0.7413  0.7371  0.7320  0.7258  0.7187  0.7106  0.7017  0.6865  0.6064  0.2580  0.2002  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  394.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7993  0.7983  0.7966  0.7940  0.7903  0.7856  0.7802  0.7744  0.7687  0.7634  0.7590  0.7554  0.7529  0.7512  0.7502  0.7496  0.7486  0.7470  0.7447  0.7416  0.7375  0.7324  0.7264  0.7193  0.7114  0.7025  0.6888  0.6216  0.2840  0.2003  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  395.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7993  0.7984  0.7967  0.7941  0.7904  0.7858  0.7804  0.7747  0.7689  0.7636  0.7591  0.7556  0.7530  0.7513  0.7503  0.7496  0.7487  0.7472  0.7449  0.7418  0.7378  0.7329  0.7269  0.7200  0.7121  0.7033  0.6907  0.6342  0.3128  0.2006  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  396.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7993  0.7984  0.7967  0.7942  0.7906  0.7860  0.7807  0.7749  0.7692  0.7639  0.7593  0.7557  0.7531  0.7514  0.7503  0.7497  0.7488  0.7473  0.7451  0.7421  0.7382  0.7333  0.7274  0.7206  0.7128  0.7041  0.6924  0.6448  0.3439  0.2010  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  397.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7993  0.7984  0.7968  0.7943  0.7907  0.7862  0.7809  0.7751  0.7694  0.7641  0.7595  0.7559  0.7532  0.7514  0.7504  0.7497  0.7489  0.7474  0.7453  0.7424  0.7385  0.7337  0.7279  0.7212  0.7135  0.7049  0.6940  0.6534  0.3769  0.2016  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  398.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7994  0.7985  0.7969  0.7944  0.7909  0.7864  0.7811  0.7754  0.7696  0.7643  0.7597  0.7561  0.7533  0.7515  0.7504  0.7498  0.7489  0.7475  0.7455  0.7426  0.7389  0.7341  0.7284  0.7218  0.7142  0.7056  0.6953  0.6606  0.4113  0.2025  0.2000  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  399.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7994  0.7985  0.7970  0.7945  0.7910  0.7866  0.7813  0.7756  0.7699  0.7645  0.7599  0.7562  0.7535  0.7516  0.7505  0.7498  0.7490  0.7477  0.7457  0.7429  0.7392  0.7345  0.7289  0.7224  0.7148  0.7064  0.6965  0.6665  0.4465  0.2041  0.2000  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
  400.00  0.8002  0.8001  0.8001  0.8000  0.8000  0.8000  0.7998  0.7994  0.7985  0.7970  0.7946  0.7912  0.7868  0.7815  0.7759  0.7701  0.7648  0.7601  0.7564  0.7536  0.7517  0.7505  0.7498  0.7491  0.7478  0.7458  0.7431  0.7395  0.7350  0.7294  0.7229  0.7155  0.7072  0.6976  0.6715  0.4821  0.2063  0.2000  0.1999  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000  0.2000
