TIME,WBHP:A-35,WBHP:A-17,WBHP:A-13,WBHP:A-39A,WBHP:A-2AH,WBHP:A-5H,WBHP:A-10,WBHP:A-38,WBHP:A-1H,WGIR:A-35,WGIR:A-17,WGIR:A-13,WGIR:A-39A,WGIR:A-2AH,WGIR:A-5H,WGIR:A-10,WGIR:A-38,WGIR:A-1H,WGOR:A-35,WGOR:A-17,WGOR:A-13,WGOR:A-39A,WGOR:A-2AH,WGOR:A-5H,WGOR:A-10,WGOR:A-38,WGOR:A-1H,WGPT:A-35,WGPT:A-17,WGPT:A-13,WGPT:A-39A,WGPT:A-2AH,WGPT:A-5H,WGPT:A-10,WGPT:A-38,WGPT:A-1H,WGPR:A-35,WGPR:A-17,WGPR:A-13,WGPR:A-39A,WGPR:A-2AH,WGPR:A-5H,WGPR:A-10,WGPR:A-38,WGPR:A-1H,WOPT:A-35,WOPT:A-17,WOPT:A-13,WOPT:A-39A,WOPT:A-2AH,WOPT:A-5H,WOPT:A-10,WOPT:A-38,WOPT:A-1H,WOPR:A-35,WOPR:A-17,WOPR:A-13,WOPR:A-39A,WOPR:A-2AH,WOPR:A-5H,WOPR:A-10,WOPR:A-38,WOPR:A-1H,WPI1:A-35,WPI1:A-17,WPI1:A-13,WPI1:A-39A,WPI1:A-2AH,WPI1:A-5H,WPI1:A-10,WPI1:A-38,WPI1:A-1H,WWCT:A-35,WWCT:A-17,WWCT:A-13,WWCT:A-39A,WWCT:A-2AH,WWCT:A-5H,WWCT:A-10,WWCT:A-38,WWCT:A-1H,
7732.00,293.974,0,0,235.834,0,0,0,281.181,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5655,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.9355e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,17058.9,0,0,0,0,0,560917,1.00361e+06,127379,2.77847e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,174.845,0,0,0,0,0,932.808,0,0,6.7139,0,0,0,0,0,0,0,0,0.838479,0,0,0,0,0,
7761.00,293.939,0,0,224.137,0,0,0,280.792,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6428,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.94256e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,24948,0,0,0,0,0,560917,1.00361e+06,127379,2.7857e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,255.502,0,0,0,0,0,936.675,0,0,7.19736,0,0,0,0,0,0,0,0,0.824671,0,0,0,0,0,
7792.00,294.674,0,0,260.397,0,0,0,280.349,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4288,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.94397e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,4170.13,0,0,0,0,0,560917,1.00361e+06,127379,2.78715e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,42.8018,0,0,0,0,0,939.756,0,0,5.99944,0,0,0,0,0,0,0,0,0.861739,0,0,0,0,0,
7822.00,295.715,0,0,250.828,0,0,0,279.963,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5104,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.94671e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,9207.43,0,0,0,0,0,560917,1.00361e+06,127379,2.78996e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,94.4251,0,0,0,0,0,943.427,0,0,5.94368,0,0,0,0,0,0,0,0,0.862523,0,0,0,0,0,
7853.00,296.339,0,0,246.759,0,0,0,279.601,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6817,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.95043e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,12588.8,0,0,0,0,0,560917,1.00361e+06,127379,2.79378e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,128.876,0,0,0,0,0,946.95,0,0,6.56944,0,0,0,0,0,0,0,0,0.844092,0,0,0,0,0,
7883.00,298.351,0,0,265.578,0,0,0,279.341,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4832,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.95156e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,3496.47,0,0,0,0,0,560917,1.00361e+06,127379,2.79493e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,35.8675,0,0,0,0,0,949.913,0,0,5.76255,0,0,0,0,0,0,0,0,0.868953,0,0,0,0,0,
7914.00,300.07,0,0,256.438,0,0,0,279.249,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6041,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.95421e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,8960.13,0,0,0,0,0,560917,1.00361e+06,127379,2.79765e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,91.8007,0,0,0,0,0,953.631,0,0,6.14613,0,0,0,0,0,0,0,0,0.857722,0,0,0,0,0,
7945.00,300.149,0,0,235.184,0,0,0,279.149,0,0,0,0,0,0,0,0,0,0,0,0,0,97.8987,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.96141e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,25172.3,0,0,0,0,0,560917,1.00361e+06,127379,2.805e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,257.126,0,0,0,0,0,956.908,0,0,8.0498,0,0,0,0,0,0,0,0,0.803003,0,0,0,0,0,
7975.00,299.941,0,0,247.877,0,0,0,279.01,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9481,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.96636e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,16352,0,0,0,0,0,560917,1.00361e+06,127379,2.81006e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,166.946,0,0,0,0,0,959.297,0,0,7.79888,0,0,0,0,0,0,0,0,0.811221,0,0,0,0,0,
8006.00,300.687,0,0,265.258,0,0,0,278.836,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7826,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.96816e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,5449.16,0,0,0,0,0,560917,1.00361e+06,127379,2.8119e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,55.7273,0,0,0,0,0,961.673,0,0,6.76014,0,0,0,0,0,0,0,0,0.842475,0,0,0,0,0,
8036.00,301.704,0,0,265.472,0,0,0,278.681,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7804,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.96988e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,5584.83,0,0,0,0,0,560917,1.00361e+06,127379,2.81366e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,57.116,0,0,0,0,0,964.3,0,0,6.3292,0,0,0,0,0,0,0,0,0.854623,0,0,0,0,0,
8067.00,302.888,0,0,270.15,0,0,0,278.562,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6758,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97103e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,3575.63,0,0,0,0,0,560917,1.00361e+06,127379,2.81484e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,36.6071,0,0,0,0,0,966.938,0,0,5.85155,0,0,0,0,0,0,0,0,0.868413,0,0,0,0,0,
8098.00,304.034,0,0,271.079,0,0,0,278.479,0,0,0,0,0,0,0,0,0,0,0,0,0,97.671,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97214e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,3532.09,0,0,0,0,0,560917,1.00361e+06,127379,2.81598e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,36.1632,0,0,0,0,0,969.404,0,0,5.61444,0,0,0,0,0,0,0,0,0.875136,0,0,0,0,0,
8126.00,305.106,0,0,273.406,0,0,0,278.444,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6157,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97297e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,2882.46,0,0,0,0,0,560917,1.00361e+06,127379,2.81682e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,29.5286,0,0,0,0,0,971.776,0,0,5.42241,0,0,0,0,0,0,0,0,0.880674,0,0,0,0,0,
8157.00,306.835,0,0,279.23,0,0,0,278.471,0,0,0,0,0,0,0,0,0,0,0,0,0,97.1525,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97333e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,1101.88,0,0,0,0,0,560917,1.00361e+06,127379,2.81719e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,11.3418,0,0,0,0,0,974.288,0,0,5.04678,0,0,0,0,0,0,0,0,0.892487,0,0,0,0,0,
8187.00,308.639,0,0,284.037,0,0,0,278.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97333e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.81719e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,976.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8218.00,309.85,0,0,282.229,0,0,0,278.739,0,0,0,0,0,0,0,0,0,0,0,0,0,96.5342,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97363e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,934.081,0,0,0,0,0,560917,1.00361e+06,127379,2.8175e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,9.67617,0,0,0,0,0,979.366,0,0,4.36786,0,0,0,0,0,0,0,0,0.913215,0,0,0,0,0,
8248.00,310.466,0,0,284.154,0,0,0,278.854,0,0,0,0,0,0,0,0,0,0,0,0,0,95.84,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.9738e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,547.279,0,0,0,0,0,560917,1.00361e+06,127379,2.81768e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,5.71034,0,0,0,0,0,981.242,0,0,4.65852,0,0,0,0,0,0,0,0,0.907781,0,0,0,0,0,
8279.00,310.651,0,0,278.789,0,0,0,278.933,0,0,0,0,0,0,0,0,0,0,0,0,0,96.9056,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97442e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,2156.85,0,0,0,0,0,560917,1.00361e+06,127379,2.81832e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,22.2573,0,0,0,0,0,983.347,0,0,4.08584,0,0,0,0,0,0,0,0,0.919154,0,0,0,0,0,
8310.00,310.604,0,0,277.308,0,0,0,278.995,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9796,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97534e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,3528.11,0,0,0,0,0,560917,1.00361e+06,127379,2.81927e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,36.0087,0,0,0,0,0,985.216,0,0,5.38392,0,0,0,0,0,0,0,0,0.880661,0,0,0,0,0,
8340.00,311.038,0,0,275.503,0,0,0,279.076,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7725,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97696e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,6109.86,0,0,0,0,0,560917,1.00361e+06,127379,2.82091e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,61.8579,0,0,0,0,0,987.189,0,0,7.21202,0,0,0,0,0,0,0,0,0.826378,0,0,0,0,0,
8343.00,311.105,0,0,285.381,0,0,0,279.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97696e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.82091e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,987.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8353.00,311.426,0,0,286.36,0,0,0,279.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97696e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.82091e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,987.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8371.00,312.203,0,0,287.459,0,0,0,279.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97696e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.82091e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,988.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8401.00,313.126,0,0,288.528,0,0,0,279.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97696e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.82091e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,990.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8432.00,313.671,0,0,289.122,0,0,0,279.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97696e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.82091e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,992.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8463.00,313.874,0,0,289.368,0,0,0,279.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97696e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.82091e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,994.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8490.00,313.787,0,0,289.324,0,0,0,279.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.97696e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,0,0,0,0,0,0,560917,1.00361e+06,127379,2.82091e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,0,0,0,0,0,0,995.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8797.00,314.345,0,0,254.78,0,0,0,280.038,0,0,0,0,0,0,0,0,0,0,0,0,0,101.683,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.04464e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,20122,0,0,0,0,0,560917,1.00361e+06,127379,2.8883e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,197.889,0,0,0,0,0,1012.5,0,0,8.12582,0,0,0,0,0,0,0,0,0.802111,0,0,0,0,0,
9162.00,312.432,0,0,253.393,0,0,0,279.12,0,0,0,0,0,0,0,0,0,0,0,0,0,102.139,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.11507e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,18510,0,0,0,0,0,560917,1.00361e+06,127379,2.95743e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,181.224,0,0,0,0,0,1028.03,0,0,7.55978,0,0,0,0,0,0,0,0,0.818776,0,0,0,0,0,
9171.00,312.398,0,0,253.362,0,0,0,279.094,0,0,0,0,0,0,0,0,0,0,0,0,0,102.154,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.11673e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,18472.5,0,0,0,0,0,560917,1.00361e+06,127379,2.95905e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,180.83,0,0,0,0,0,1028.37,0,0,7.54358,0,0,0,0,0,0,0,0,0.81917,0,0,0,0,0,
9314.00,311.906,0,0,252.905,0,0,0,278.727,0,0,0,0,0,0,0,0,0,0,0,0,0,103.586,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.14288e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,18059.5,0,0,0,0,0,560917,1.00361e+06,127379,2.98444e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,174.342,0,0,0,0,0,1033.49,0,0,7.26718,0,0,0,0,0,0,0,0,0.825658,0,0,0,0,0,
9315.00,311.903,0,0,252.902,0,0,0,278.726,0,0,0,0,0,0,0,0,0,0,0,0,0,103.591,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.14306e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,18055.6,0,0,0,0,0,560917,1.00361e+06,127379,2.98461e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,174.298,0,0,0,0,0,1033.53,0,0,7.26515,0,0,0,0,0,0,0,0,0.825702,0,0,0,0,0,
9528.00,311.332,0,0,252.451,0,0,0,278.283,0,0,0,0,0,0,0,0,0,0,0,0,0,104.29,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.18055e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,17167.2,0,0,0,0,0,560917,1.00361e+06,127379,3.02067e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,164.609,0,0,0,0,0,1040.44,0,0,6.86898,0,0,0,0,0,0,0,0,0.835391,0,0,0,0,0,
9679.00,311.03,0,0,252.347,0,0,0,278.06,0,0,0,0,0,0,0,0,0,0,0,0,0,104.791,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.20599e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,16542.1,0,0,0,0,0,560917,1.00361e+06,127379,3.045e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,157.858,0,0,0,0,0,1044.9,0,0,6.62273,0,0,0,0,0,0,0,0,0.842142,0,0,0,0,0,
9893.00,310.709,0,0,252.361,0,0,0,277.845,0,0,0,0,0,0,0,0,0,0,0,0,0,105.226,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.24046e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,15701.7,0,0,0,0,0,560917,1.00361e+06,127379,3.07782e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,149.219,0,0,0,0,0,1050.86,0,0,6.32247,0,0,0,0,0,0,0,0,0.850781,0,0,0,0,0,
10258.00,310.394,0,0,252.595,0,0,0,277.746,0,0,0,0,0,0,0,0,0,0,0,0,0,104.231,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.29522e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,14260.2,0,0,0,0,0,560917,1.00361e+06,127379,3.12991e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,136.814,0,0,0,0,0,1060.38,0,0,5.89232,0,0,0,0,0,0,0,0,0.863186,0,0,0,0,0,
10623.00,310.309,0,0,253.004,0,0,0,277.865,0,0,0,0,0,0,0,0,0,0,0,0,0,102.946,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.34502e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,13085.3,0,0,0,0,0,560917,1.00361e+06,127379,3.178e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,127.108,0,0,0,0,0,1068.51,0,0,5.55722,0,0,0,0,0,0,0,0,0.872892,0,0,0,0,0,
10989.00,310.322,0,0,253.466,0,0,0,277.478,0,0,0,0,0,0,0,0,0,0,0,0,0,101.545,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.391e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,12074.7,0,0,0,0,0,560917,1.00361e+06,127379,3.22296e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,118.91,0,0,0,0,0,1075.69,0,0,5.27219,0,0,0,0,0,0,0,0,0.88109,0,0,0,0,0,
11354.00,310.423,0,0,253.964,0,0,0,277.445,0,0,0,0,0,0,0,0,0,0,0,0,0,100.663,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.4335e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,11281.2,0,0,0,0,0,560917,1.00361e+06,127379,3.26507e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,112.069,0,0,0,0,0,1081.51,0,0,5.03209,0,0,0,0,0,0,0,0,0.887931,0,0,0,0,0,
11719.00,310.536,0,0,254.438,0,0,0,277.337,0,0,0,0,0,0,0,0,0,0,0,0,0,100.613,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.47355e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,10687.3,0,0,0,0,0,560917,1.00361e+06,127379,3.30487e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,106.222,0,0,0,0,0,1087.14,0,0,4.82464,0,0,0,0,0,0,0,0,0.893778,0,0,0,0,0,
12084.00,310.624,0,0,254.853,0,0,0,277.196,0,0,0,0,0,0,0,0,0,0,0,0,0,100.559,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.51157e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,10168.3,0,0,0,0,0,560917,1.00361e+06,127379,3.34267e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,101.118,0,0,0,0,0,1092.35,0,0,4.64029,0,0,0,0,0,0,0,0,0.898882,0,0,0,0,0,
12450.00,310.695,0,0,255.223,0,0,0,276.864,0,0,0,0,0,0,0,0,0,0,0,0,0,100.499,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.54791e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,9696.17,0,0,0,0,0,560917,1.00361e+06,127379,3.37881e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,96.4805,0,0,0,0,0,1097.12,0,0,4.46953,0,0,0,0,0,0,0,0,0.90352,0,0,0,0,0,
12815.00,310.773,0,0,255.583,0,0,0,277.073,0,0,0,0,0,0,0,0,0,0,0,0,0,100.455,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.58241e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,9215.08,0,0,0,0,0,560917,1.00361e+06,127379,3.41315e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,91.7337,0,0,0,0,0,1101.39,0,0,4.2884,0,0,0,0,0,0,0,0,0.908266,0,0,0,0,0,
13180.00,310.838,0,0,255.916,0,0,0,277.302,0,0,0,0,0,0,0,0,0,0,0,0,0,100.435,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.61515e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,8728.14,0,0,0,0,0,560917,1.00361e+06,127379,3.44574e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,86.903,0,0,0,0,0,1106.14,0,0,4.09806,0,0,0,0,0,0,0,0,0.913097,0,0,0,0,0,
13545.00,310.888,0,0,256.217,0,0,0,276.961,0,0,0,0,0,0,0,0,0,0,0,0,0,100.44,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.64616e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,8279.38,0,0,0,0,0,560917,1.00361e+06,127379,3.47662e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,82.4308,0,0,0,0,0,1110.4,0,0,3.91918,0,0,0,0,0,0,0,0,0.917569,0,0,0,0,0,
13911.00,310.925,0,0,256.477,0,0,0,277.027,0,0,0,0,0,0,0,0,0,0,0,0,0,100.468,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,3.67573e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,7891.63,0,0,0,0,0,560917,1.00361e+06,127379,3.50605e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,78.549,0,0,0,0,0,1114.39,0,0,3.76226,0,0,0,0,0,0,0,0,0.921451,0,0,0,0,0,
